board,Chapter_Code,Chapter_Name,Teacher_Name,hindi_title,Chapter_Number,completed,chapter_id,class_id,Subject,Microlecture_Code,Subscription_Type,language,Microlecture_Name,Lecture_Thumbnail,PPT Notes Link Microlecture wise,micro_lecture_title_language,Video_Start_Time,Video_End_Time,Class,Exam_Type,final_chapter_title,final_microlecture_title
1,BIOBRDENGEVO,Evolution,By Suraj Sir,,7,1,2c9f95939107e5b201910d84eb7f03b7,2,Biology,BIOBRDENGEVOML5,BASIC,English,Evolution of Man,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/c73c6d17-4328-4b3e-ae7b-4d29575b48b3/Evolution_Suraj_Sir.png,https://dm80t6147awlm.cloudfront.net/2025_BOARD/MP_BOARD_2025/ENGLISH_MEDIUM/BIOLOGY/BIOMPBENGEVO/BIOMPBENGEVOML5.pdf,,0,22,Class 12th,Board,Evolution,Evolution of Man
1,MATBRDHINCXN,Complex Number,By Anjali Ma'am,समिश्र संख्याएँ एवं द्विघात समीकरण,3,1,2c9f95939107e5b2019111aeb72e0541,1,Maths,MATBRDHINCXNML5HINDI,BASIC,Hindi,Complex Numbers and Quadratic Equations - I,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/9229f750-089f-4a1e-a4b5-e426bcc28ed5/APP-Lecture_%E0%A4%B8%E0%A4%AE%E0%A4%BF%E0%A4%B6%E0%A5%8D%E0%A4%B0_%E0%A4%B8%E0%A4%82%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%8F%E0%A4%81_%E0%A4%8F%E0%A4%B5%E0%A4%82_%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%98%E0%A4%BE%E0%A4%A4_%E0%A4%B8%E0%A4%AE%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3_(1).png,,सम्मिश्र संख्याएँ और द्विघातीय समीकरण - I,0,13,Class 11th,Board,Complex Number,Complex Numbers and Quadratic Equations - I
1,MATBRDHINCXN,Complex Number,By Anjali Ma'am,समिश्र संख्याएँ एवं द्विघात समीकरण,3,1,2c9f95939107e5b2019111aeb72e0541,1,Maths,MATBRDHINCXNML6HINDI,BASIC,Hindi,Complex Numbers and Quadratic Equations - II,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/9229f750-089f-4a1e-a4b5-e426bcc28ed5/APP-Lecture_%E0%A4%B8%E0%A4%AE%E0%A4%BF%E0%A4%B6%E0%A5%8D%E0%A4%B0_%E0%A4%B8%E0%A4%82%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%8F%E0%A4%81_%E0%A4%8F%E0%A4%B5%E0%A4%82_%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%98%E0%A4%BE%E0%A4%A4_%E0%A4%B8%E0%A4%AE%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3_(1).png,,सम्मिश्र संख्याएँ और द्विघातीय समीकरण - II,0,13,Class 11th,Board,Complex Number,Complex Numbers and Quadratic Equations - II
1,MATBRDHINCXN,Complex Number,By Anjali Ma'am,समिश्र संख्याएँ एवं द्विघात समीकरण,3,1,2c9f95939107e5b2019111aeb72e0541,1,Maths,MATBRDHINCXNML2HINDI,BASIC,Hindi,Operations on Complex Numbers,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/9229f750-089f-4a1e-a4b5-e426bcc28ed5/APP-Lecture_%E0%A4%B8%E0%A4%AE%E0%A4%BF%E0%A4%B6%E0%A5%8D%E0%A4%B0_%E0%A4%B8%E0%A4%82%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%8F%E0%A4%81_%E0%A4%8F%E0%A4%B5%E0%A4%82_%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%98%E0%A4%BE%E0%A4%A4_%E0%A4%B8%E0%A4%AE%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3_(1).png,,सम्मिश्र संख्याओ पर संक्रियाएँ,0,18,Class 11th,Board,Complex Number,Operations on Complex Numbers
1,MATBRDHINCXN,Complex Number,By Anjali Ma'am,समिश्र संख्याएँ एवं द्विघात समीकरण,3,1,2c9f95939107e5b2019111aeb72e0541,1,Maths,MATBRDHINCXNML1HINDI,BASIC,Hindi,Introduction to Complex Numbers,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/9229f750-089f-4a1e-a4b5-e426bcc28ed5/APP-Lecture_%E0%A4%B8%E0%A4%AE%E0%A4%BF%E0%A4%B6%E0%A5%8D%E0%A4%B0_%E0%A4%B8%E0%A4%82%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%8F%E0%A4%81_%E0%A4%8F%E0%A4%B5%E0%A4%82_%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%98%E0%A4%BE%E0%A4%A4_%E0%A4%B8%E0%A4%AE%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3_(1).png,,सम्मिश्र संख्याओ का परिचय,0,26,Class 11th,Board,Complex Number,Introduction to Complex Numbers
1,MATBRDHINCXN,Complex Number,By Anjali Ma'am,समिश्र संख्याएँ एवं द्विघात समीकरण,3,1,2c9f95939107e5b2019111aeb72e0541,1,Maths,MATBRDHINCXNML4HINDI,BASIC,Hindi,Practice Questions - I,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/9229f750-089f-4a1e-a4b5-e426bcc28ed5/APP-Lecture_%E0%A4%B8%E0%A4%AE%E0%A4%BF%E0%A4%B6%E0%A5%8D%E0%A4%B0_%E0%A4%B8%E0%A4%82%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%8F%E0%A4%81_%E0%A4%8F%E0%A4%B5%E0%A4%82_%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%98%E0%A4%BE%E0%A4%A4_%E0%A4%B8%E0%A4%AE%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3_(1).png,,अभ्यास प्रश्न - I,0,21,Class 11th,Board,Complex Number,Practice Questions - I
1,MATBRDHINCXN,Complex Number,By Anjali Ma'am,समिश्र संख्याएँ एवं द्विघात समीकरण,3,1,2c9f95939107e5b2019111aeb72e0541,1,Maths,MATBRDHINCXNML7HINDI,BASIC,Hindi,Practice Questions - II,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/9229f750-089f-4a1e-a4b5-e426bcc28ed5/APP-Lecture_%E0%A4%B8%E0%A4%AE%E0%A4%BF%E0%A4%B6%E0%A5%8D%E0%A4%B0_%E0%A4%B8%E0%A4%82%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%8F%E0%A4%81_%E0%A4%8F%E0%A4%B5%E0%A4%82_%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%98%E0%A4%BE%E0%A4%A4_%E0%A4%B8%E0%A4%AE%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3_(1).png,,अभ्यास प्रश्न - II,0,13,Class 11th,Board,Complex Number,Practice Questions - II
1,MATBRDHINCXN,Complex Number,By Anjali Ma'am,समिश्र संख्याएँ एवं द्विघात समीकरण,3,1,2c9f95939107e5b2019111aeb72e0541,1,Maths,MATBRDHINCXNML3HINDI,BASIC,Hindi,Geometrical Representation of Complex Numbers,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/9229f750-089f-4a1e-a4b5-e426bcc28ed5/APP-Lecture_%E0%A4%B8%E0%A4%AE%E0%A4%BF%E0%A4%B6%E0%A5%8D%E0%A4%B0_%E0%A4%B8%E0%A4%82%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%8F%E0%A4%81_%E0%A4%8F%E0%A4%B5%E0%A4%82_%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%98%E0%A4%BE%E0%A4%A4_%E0%A4%B8%E0%A4%AE%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3_(1).png,,सम्मिश्र संख्या का ज्यामितीय निरूपण,0,17,Class 11th,Board,Complex Number,Geometrical Representation of Complex Numbers
1,MATBRDHINCXN,Complex Number,By Anjali Ma'am,समिश्र संख्याएँ एवं द्विघात समीकरण,3,1,2c9f95939107e5b2019111aeb72e0541,1,Maths,MATBRDHINCXNML8HINDI,BASIC,Hindi,Practice Questions - III,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/9229f750-089f-4a1e-a4b5-e426bcc28ed5/APP-Lecture_%E0%A4%B8%E0%A4%AE%E0%A4%BF%E0%A4%B6%E0%A5%8D%E0%A4%B0_%E0%A4%B8%E0%A4%82%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%8F%E0%A4%81_%E0%A4%8F%E0%A4%B5%E0%A4%82_%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%98%E0%A4%BE%E0%A4%A4_%E0%A4%B8%E0%A4%AE%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3_(1).png,,अभ्यास प्रश्न - III,0,15,Class 11th,Board,Complex Number,Practice Questions - III
1,MATBRDHINSTS,Sets,By Aaquib sir,समुच्चय,1,1,2c9f95939107e5b2019112917f3d057f,1,Maths,MATBRDHINSTSML2HINDI,BASIC,Hindi,Representation of Sets,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/984edb02-f3c0-44ae-846d-21e5e84f5fae/SET-HINDI-NEW-11th_(1).png,,समुच्चय का निरूपण,0,24,Class 11th,Board,समुच्चय,समुच्चय का निरूपण
1,MATBRDHINSTS,Sets,By Aaquib sir,समुच्चय,1,1,2c9f95939107e5b2019112917f3d057f,1,Maths,MATBRDHINSTSML5HINDI,BASIC,Hindi,Operations on Sets I Part 1,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/984edb02-f3c0-44ae-846d-21e5e84f5fae/SET-HINDI-NEW-11th_(1).png,,समुच्चय संक्रियाएँ -I,0,24,Class 11th,Board,समुच्चय,समुच्चय संक्रियाएँ -I
1,MATBRDHINSTS,Sets,By Aaquib sir,समुच्चय,1,1,2c9f95939107e5b2019112917f3d057f,1,Maths,MATBRDHINSTSML4HINDI,BASIC,Hindi,Subsets,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/984edb02-f3c0-44ae-846d-21e5e84f5fae/SET-HINDI-NEW-11th_(1).png,,उपसमुच्चय,0,16,Class 11th,Board,समुच्चय,उपसमुच्चय
1,MATBRDHINSTS,Sets,By Aaquib sir,समुच्चय,1,1,2c9f95939107e5b2019112917f3d057f,1,Maths,MATBRDHINSTSML8HINDI,BASIC,Hindi,Practice Problems I,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/984edb02-f3c0-44ae-846d-21e5e84f5fae/SET-HINDI-NEW-11th_(1).png,,अभ्यास प्रश्न,0,16,Class 11th,Board,समुच्चय,अभ्यास प्रश्न
1,MATBRDHINSTS,Sets,By Aaquib sir,समुच्चय,1,1,2c9f95939107e5b2019112917f3d057f,1,Maths,MATBRDHINSTSML9HINDI,BASIC,Hindi,Practice Problems II,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/984edb02-f3c0-44ae-846d-21e5e84f5fae/SET-HINDI-NEW-11th_(1).png,,अभ्यास प्रश्न - II,0,16,Class 11th,Board,समुच्चय,अभ्यास प्रश्न - II
1,MATBRDHINSTS,Sets,By Aaquib sir,समुच्चय,1,1,2c9f95939107e5b2019112917f3d057f,1,Maths,MATBRDHINSTSML6HINDI,BASIC,Hindi,Operations on Sets I Part 2,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/984edb02-f3c0-44ae-846d-21e5e84f5fae/SET-HINDI-NEW-11th_(1).png,,समुच्चय संक्रियाएँ -I,0,17,Class 11th,Board,समुच्चय,समुच्चय संक्रियाएँ -I
1,MATBRDHINSTS,Sets,By Aaquib sir,समुच्चय,1,1,2c9f95939107e5b2019112917f3d057f,1,Maths,MATBRDHINSTSML3HINDI,BASIC,Hindi,Types of Sets,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/984edb02-f3c0-44ae-846d-21e5e84f5fae/SET-HINDI-NEW-11th_(1).png,,समुच्चय के प्रकार,0,28,Class 11th,Board,समुच्चय,समुच्चय के प्रकार
1,MATBRDHINSTS,Sets,By Aaquib sir,समुच्चय,1,1,2c9f95939107e5b2019112917f3d057f,1,Maths,MATBRDHINSTSML1HINDI,BASIC,Hindi,Introduction to Sets,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/984edb02-f3c0-44ae-846d-21e5e84f5fae/SET-HINDI-NEW-11th_(1).png,,समुच्चय का परिचय,0,15,Class 11th,Board,समुच्चय,समुच्चय का परिचय
1,MATBRDHINSTS,Sets,By Aaquib sir,समुच्चय,1,1,2c9f95939107e5b2019112917f3d057f,1,Maths,MATBRDHINSTSML7HINDI,BASIC,Hindi,Operations on Sets II,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/984edb02-f3c0-44ae-846d-21e5e84f5fae/SET-HINDI-NEW-11th_(1).png,,समुच्चय संक्रियाएँ -II,0,9,Class 11th,Board,समुच्चय,समुच्चय संक्रियाएँ -II
1,MATBRDHINSTS,Sets,By Aaquib sir,समुच्चय,1,1,2c9f95939107e5b2019112917f3d057f,1,Maths,MATBRDHINSTSML10HINDI,BASIC,Hindi,Practice Problems PYQ of Set,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/984edb02-f3c0-44ae-846d-21e5e84f5fae/SET-HINDI-NEW-11th_(1).png,,पूर्व परीक्षा प्रश्न,0,16,Class 11th,Board,समुच्चय,पूर्व परीक्षा प्रश्न
1,CHEBRDENGELC,Electrochemistry,By Dhanashri Ma'am,,2,1,2c9f95939107e5b201911804826b0780,2,Chemistry,CHEBRDENGELCML5,BASIC,English,Nernest Equation,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ee233222-7263-4ac6-b2e7-22243388ef42/Electrochemistry_Dhanashri_mam.png,https://dm80t6147awlm.cloudfront.net/2025_BOARD/MP_BOARD_2025/ENGLISH_MEDIUM/CHEMISTRY/CHEMPBENGELC/CHEMPBENGELCML5.pdf,,0,35,Class 12th,Board,Electrochemistry,Nernest Equation
1,CHEBRDENGELC,Electrochemistry,By Dhanashri Ma'am,,2,1,2c9f95939107e5b201911804826b0780,2,Chemistry,CHEBRDENGELCML4,BASIC,English,Standard Hydrogen Electrode,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ee233222-7263-4ac6-b2e7-22243388ef42/Electrochemistry_Dhanashri_mam.png,https://dm80t6147awlm.cloudfront.net/2025_BOARD/MP_BOARD_2025/ENGLISH_MEDIUM/CHEMISTRY/CHEMPBENGELC/CHEMPBENGELCML4.pdf,,0,38,Class 12th,Board,Electrochemistry,Standard Hydrogen Electrode
1,CHEBRDENGELC,Electrochemistry,By Dhanashri Ma'am,,2,1,2c9f95939107e5b201911804826b0780,2,Chemistry,CHEBRDENGELCML3,BASIC,English,Electrode Potential,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ee233222-7263-4ac6-b2e7-22243388ef42/Electrochemistry_Dhanashri_mam.png,https://dm80t6147awlm.cloudfront.net/2025_BOARD/MP_BOARD_2025/ENGLISH_MEDIUM/CHEMISTRY/CHEMPBENGELC/CHEMPBENGELCML3.pdf,,0,17,Class 12th,Board,Electrochemistry,Electrode Potential
1,CHEBRDENGELC,Electrochemistry,By Dhanashri Ma'am,,2,1,2c9f95939107e5b201911804826b0780,2,Chemistry,CHEBRDENGELCML2,BASIC,English,Electrochemical Cell,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ee233222-7263-4ac6-b2e7-22243388ef42/Electrochemistry_Dhanashri_mam.png,https://dm80t6147awlm.cloudfront.net/2025_BOARD/MP_BOARD_2025/ENGLISH_MEDIUM/CHEMISTRY/CHEMPBENGELC/CHEMPBENGELCML2.pdf,,0,19,Class 12th,Board,Electrochemistry,Electrochemical Cell
1,CHEBRDENGELC,Electrochemistry,By Dhanashri Ma'am,,2,1,2c9f95939107e5b201911804826b0780,2,Chemistry,CHEBRDENGELCML9,BASIC,English,Concentration Variation,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ee233222-7263-4ac6-b2e7-22243388ef42/Electrochemistry_Dhanashri_mam.png,https://dm80t6147awlm.cloudfront.net/2025_BOARD/MP_BOARD_2025/ENGLISH_MEDIUM/CHEMISTRY/CHEMPBENGELC/CHEMPBENGELCML9.pdf,,0,16,Class 12th,Board,Electrochemistry,Concentration Variation
1,CHEBRDENGELC,Electrochemistry,By Dhanashri Ma'am,,2,1,2c9f95939107e5b201911804826b0780,2,Chemistry,CHEBRDENGELCML8,BASIC,English,Wheatstone bridge,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ee233222-7263-4ac6-b2e7-22243388ef42/Electrochemistry_Dhanashri_mam.png,https://dm80t6147awlm.cloudfront.net/2025_BOARD/MP_BOARD_2025/ENGLISH_MEDIUM/CHEMISTRY/CHEMPBENGELC/CHEMPBENGELCML8.pdf,,0,12,Class 12th,Board,Electrochemistry,Wheatstone bridge
1,CHEBRDENGELC,Electrochemistry,By Dhanashri Ma'am,,2,1,2c9f95939107e5b201911804826b0780,2,Chemistry,CHEBRDENGELCML7,BASIC,English,Molar and Equivalent Conductance,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ee233222-7263-4ac6-b2e7-22243388ef42/Electrochemistry_Dhanashri_mam.png,https://dm80t6147awlm.cloudfront.net/2025_BOARD/MP_BOARD_2025/ENGLISH_MEDIUM/CHEMISTRY/CHEMPBENGELC/CHEMPBENGELCML7.pdf,,0,22,Class 12th,Board,Electrochemistry,Molar and Equivalent Conductance
1,CHEBRDENGELC,Electrochemistry,By Dhanashri Ma'am,,2,1,2c9f95939107e5b201911804826b0780,2,Chemistry,CHEBRDENGELCML6,BASIC,English,Conductance,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ee233222-7263-4ac6-b2e7-22243388ef42/Electrochemistry_Dhanashri_mam.png,https://dm80t6147awlm.cloudfront.net/2025_BOARD/MP_BOARD_2025/ENGLISH_MEDIUM/CHEMISTRY/CHEMPBENGELC/CHEMPBENGELCML6.pdf,,0,23,Class 12th,Board,Electrochemistry,Conductance
1,CHEBRDENGELC,Electrochemistry,By Dhanashri Ma'am,,2,1,2c9f95939107e5b201911804826b0780,2,Chemistry,CHEBRDENGELCML10,BASIC,English,Kohlrausch’s law,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ee233222-7263-4ac6-b2e7-22243388ef42/Electrochemistry_Dhanashri_mam.png,https://dm80t6147awlm.cloudfront.net/2025_BOARD/MP_BOARD_2025/ENGLISH_MEDIUM/CHEMISTRY/CHEMPBENGELC/CHEMPBENGELCML10.pdf,,0,36,Class 12th,Board,Electrochemistry,Kohlrausch’s law
1,CHEBRDENGELC,Electrochemistry,By Dhanashri Ma'am,,2,1,2c9f95939107e5b201911804826b0780,2,Chemistry,CHEBRDENGELCML14,BASIC,English,Corrosion,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ee233222-7263-4ac6-b2e7-22243388ef42/Electrochemistry_Dhanashri_mam.png,https://dm80t6147awlm.cloudfront.net/2025_BOARD/MP_BOARD_2025/ENGLISH_MEDIUM/CHEMISTRY/CHEMPBENGELC/CHEMPBENGELCML14.pdf,,0,23,Class 12th,Board,Electrochemistry,Corrosion
1,CHEBRDENGELC,Electrochemistry,By Dhanashri Ma'am,,2,1,2c9f95939107e5b201911804826b0780,2,Chemistry,CHEBRDENGELCML13,BASIC,English,Secondary cells and fuel cells,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ee233222-7263-4ac6-b2e7-22243388ef42/Electrochemistry_Dhanashri_mam.png,https://dm80t6147awlm.cloudfront.net/2025_BOARD/MP_BOARD_2025/ENGLISH_MEDIUM/CHEMISTRY/CHEMPBENGELC/CHEMPBENGELCML13.pdf,,0,24,Class 12th,Board,Electrochemistry,Secondary cells and fuel cells
1,CHEBRDENGELC,Electrochemistry,By Dhanashri Ma'am,,2,1,2c9f95939107e5b201911804826b0780,2,Chemistry,CHEBRDENGELCML12,BASIC,English,Commercial cells or Batteries,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ee233222-7263-4ac6-b2e7-22243388ef42/Electrochemistry_Dhanashri_mam.png,https://dm80t6147awlm.cloudfront.net/2025_BOARD/MP_BOARD_2025/ENGLISH_MEDIUM/CHEMISTRY/CHEMPBENGELC/CHEMPBENGELCML12.pdf,,0,16,Class 12th,Board,Electrochemistry,Commercial cells or Batteries
1,CHEBRDENGELC,Electrochemistry,By Dhanashri Ma'am,,2,1,2c9f95939107e5b201911804826b0780,2,Chemistry,CHEBRDENGELCML11,BASIC,English,Faraday’s law,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ee233222-7263-4ac6-b2e7-22243388ef42/Electrochemistry_Dhanashri_mam.png,https://dm80t6147awlm.cloudfront.net/2025_BOARD/MP_BOARD_2025/ENGLISH_MEDIUM/CHEMISTRY/CHEMPBENGELC/CHEMPBENGELCML11.pdf,,0,28,Class 12th,Board,Electrochemistry,Faraday’s law
1,CHEBRDENGELC,Electrochemistry,By Dhanashri Ma'am,,2,1,2c9f95939107e5b201911804826b0780,2,Chemistry,CHEBRDENGELCML15,BASIC,English,PYQ,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ee233222-7263-4ac6-b2e7-22243388ef42/Electrochemistry_Dhanashri_mam.png,https://dm80t6147awlm.cloudfront.net/2025_BOARD/MP_BOARD_2025/ENGLISH_MEDIUM/CHEMISTRY/CHEMPBENGELC/CHEMPBENGELCML15.pdf,,0,36,Class 12th,Board,Electrochemistry,PYQ
1,CHEBRDENGELC,Electrochemistry,By Dhanashri Ma'am,,2,1,2c9f95939107e5b201911804826b0780,2,Chemistry,CHEBRDENGELCML1,BASIC,English,Introduction of Electrochemistry,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ee233222-7263-4ac6-b2e7-22243388ef42/Electrochemistry_Dhanashri_mam.png,https://dm80t6147awlm.cloudfront.net/2025_BOARD/MP_BOARD_2025/ENGLISH_MEDIUM/CHEMISTRY/CHEMPBENGELC/CHEMPBENGELCML1.pdf,,0,44,Class 12th,Board,Electrochemistry,Introduction of Electrochemistry
1,MATBRDENGARP,Sequence And Series,By Aman Sir,,16,1,2c9f9593911a0d3d0191262e7fd703a2,1,Maths,MATBRDENGARPML2,BASIC,English,Practice Problems - I,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ff727c40-251b-4dc3-b28f-40245f0af4db/APP-Lecture.Sequence_and_Series_(1).png,,,0,21,Class 11th,Board,Sequence And Series,Practice Problems - I
1,MATBRDENGARP,Sequence And Series,By Aman Sir,,16,1,2c9f9593911a0d3d0191262e7fd703a2,1,Maths,MATBRDENGARPML1,BASIC,English,Arithmetic Progression,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ff727c40-251b-4dc3-b28f-40245f0af4db/APP-Lecture.Sequence_and_Series_(1).png,,,0,26,Class 11th,Board,Sequence And Series,Arithmetic Progression
1,MATBRDENGARP,Sequence And Series,By Aman Sir,,16,1,2c9f9593911a0d3d0191262e7fd703a2,1,Maths,MATBRDENGARPML4,BASIC,English,Practice Problems - III,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ff727c40-251b-4dc3-b28f-40245f0af4db/APP-Lecture.Sequence_and_Series_(1).png,,,0,31,Class 11th,Board,Sequence And Series,Practice Problems - III
1,MATBRDENGARP,Sequence And Series,By Aman Sir,,16,1,2c9f9593911a0d3d0191262e7fd703a2,1,Maths,MATBRDENGARPML3,BASIC,English,Practice Problems - II,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ff727c40-251b-4dc3-b28f-40245f0af4db/APP-Lecture.Sequence_and_Series_(1).png,,,0,17,Class 11th,Board,Sequence And Series,Practice Problems - II
1,MATBRDENGARP,Sequence And Series,By Aman Sir,,16,1,2c9f9593911a0d3d0191262e7fd703a2,1,Maths,MATBRDENGARPML6,BASIC,English,Practice Problems - IV,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ff727c40-251b-4dc3-b28f-40245f0af4db/APP-Lecture.Sequence_and_Series_(1).png,,,0,39,Class 11th,Board,Sequence And Series,Practice Problems - IV
1,MATBRDENGARP,Sequence And Series,By Aman Sir,,16,1,2c9f9593911a0d3d0191262e7fd703a2,1,Maths,MATBRDENGARPML5,BASIC,English,Sum of Nth Term,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ff727c40-251b-4dc3-b28f-40245f0af4db/APP-Lecture.Sequence_and_Series_(1).png,,,0,28,Class 11th,Board,Sequence And Series,Sum of Nth Term
1,MATBRDENGARP,Sequence And Series,By Aman Sir,,16,1,2c9f9593911a0d3d0191262e7fd703a2,1,Maths,MATBRDENGARPML8,BASIC,English,Practice Problems - V,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ff727c40-251b-4dc3-b28f-40245f0af4db/APP-Lecture.Sequence_and_Series_(1).png,,,0,25,Class 11th,Board,Sequence And Series,Practice Problems - V
1,MATBRDENGARP,Sequence And Series,By Aman Sir,,16,1,2c9f9593911a0d3d0191262e7fd703a2,1,Maths,MATBRDENGARPML9,BASIC,English,Arithmetic Mean,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ff727c40-251b-4dc3-b28f-40245f0af4db/APP-Lecture.Sequence_and_Series_(1).png,,,0,14,Class 11th,Board,Sequence And Series,Arithmetic Mean
1,MATBRDENGARP,Sequence And Series,By Aman Sir,,16,1,2c9f9593911a0d3d0191262e7fd703a2,1,Maths,MATBRDENGARPML10,BASIC,English,Practice Problems - VI,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/ff727c40-251b-4dc3-b28f-40245f0af4db/APP-Lecture.Sequence_and_Series_(1).png,,,0,31,Class 11th,Board,Sequence And Series,Practice Problems - VI
1,MATBRDENGCXN,Complex Numbers,By Anjali Ma'am,,5,1,2c9f9593911a0d3d0191269b5e6203b7,1,Maths,MATBRDENGCXNML5,BASIC,English,Modulus And Amplitude Of Complex Numbers,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/3d156289-ca42-4b06-9eb2-2ec5c44c26ae/APP-Lecture_COMPLEX_NUMBERS_AND_QUADRATIC_EQUATIONS_(1).png,,,0,17,Class 11th,Board,Complex Numbers,Modulus And Amplitude Of Complex Numbers
1,MATBRDENGCXN,Complex Numbers,By Anjali Ma'am,,5,1,2c9f9593911a0d3d0191269b5e6203b7,1,Maths,MATBRDENGCXNML6,BASIC,English,Practice Problems - II,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/3d156289-ca42-4b06-9eb2-2ec5c44c26ae/APP-Lecture_COMPLEX_NUMBERS_AND_QUADRATIC_EQUATIONS_(1).png,,,0,22,Class 11th,Board,Complex Numbers,Practice Problems - II
1,MATBRDENGCXN,Complex Numbers,By Anjali Ma'am,,5,1,2c9f9593911a0d3d0191269b5e6203b7,1,Maths,MATBRDENGCXNML3,BASIC,English,Practice Problems - I,https://d2ztt6so6c3jo0.cloudfront.net/do_not_delete/3d156289-ca42-4b06-9eb2-2ec5c44c26ae/APP-Lecture_COMPLEX_NUMBERS_AND_QUADRATIC_EQUATIONS_(1).png,,,0,21,Class 11th,Board,Complex Numbers,Practice Problems - I
